iter	RMSEWithUncertainty
1497	-4.202540483
1498	-4.203861906
1499	-4.201591588
1500	-4.201737549
1501	-4.203427053
1502	-4.198759139
1503	-4.20069782
1504	-4.200077
1505	-4.200649649
1506	-4.199588736
1507	-4.200366865
1508	-4.200947181
1509	-4.201674988
1510	-4.202986911
1511	-4.203855963
1512	-4.202696477
1513	-4.203750483
1514	-4.203479185
1515	-4.20451649
1516	-4.204842284
1517	-4.204922543
1518	-4.206375203
1519	-4.201478007
1520	-4.204063775
1521	-4.205241514
1522	-4.206266272
1523	-4.205160246
1524	-4.206255333
1525	-4.206520388
1526	-4.204735743
1527	-4.204867541
1528	-4.204165775
1529	-4.205062556
1530	-4.205740702
1531	-4.206259392
1532	-4.20415242
1533	-4.205849454
1534	-4.206460715
1535	-4.207020274
1536	-4.208106877
1537	-4.206842712
1538	-4.206964728
1539	-4.208901754
1540	-4.209022054
1541	-4.197942274
1542	-4.201865676
1543	-4.203475882
1544	-4.204791692
1545	-4.205026894
1546	-4.205760728
1547	-4.206137137
1548	-4.206513356
1549	-4.206951196
1550	-4.206057918
1551	-4.207436404
1552	-4.207571941
1553	-4.207676144
1554	-4.208210903
1555	-4.210258037
1556	-4.211820073
1557	-4.212135189
1558	-4.211998909
1559	-4.206391634
1560	-4.210292211
1561	-4.211624531
1562	-4.212580922
1563	-4.21172745
1564	-4.210110064
1565	-4.210236546
1566	-4.211160412
1567	-4.211439929
1568	-4.211565864
1569	-4.211944467
1570	-4.211869011
1571	-4.212825858
1572	-4.212019258
1573	-4.212238439
1574	-4.213684573
1575	-4.21392054
1576	-4.21438957
1577	-4.214833674
1578	-4.212655605
1579	-4.215796169
1580	-4.214947636
1581	-4.214766879
1582	-4.215200917
1583	-4.212736258
1584	-4.213433695
1585	-4.214432824
1586	-4.214019302
1587	-4.214895571
1588	-4.215588383
1589	-4.217333186
1590	-4.216188848
1591	-4.217165291
1592	-4.217891252
1593	-4.218315473
1594	-4.218533897
1595	-4.218954415
1596	-4.217434147
1597	-4.217349835
1598	-4.216816528
1599	-4.217019526
1600	-4.216926325
1601	-4.21664135
1602	-4.216648503
1603	-4.217567719
1604	-4.218267647
1605	-4.216942455
1606	-4.218337164
1607	-4.218784779
1608	-4.219020108
1609	-4.219926019
1610	-4.21730551
1611	-4.220162048
1612	-4.220924895
1613	-4.2208327
1614	-4.22074544
1615	-4.220676131
1616	-4.221706838
1617	-4.222356443
1618	-4.222037573
1619	-4.222500685
1620	-4.221271587
1621	-4.22239363
1622	-4.223017842
1623	-4.221753541
1624	-4.224409124
1625	-4.225395968
1626	-4.22574117
1627	-4.224402312
1628	-4.225908706
1629	-4.226321866
1630	-4.226185454
1631	-4.22152123
1632	-4.223692844
1633	-4.226087206
1634	-4.225081717
1635	-4.226404817
1636	-4.227431241
1637	-4.228651844
1638	-4.226939062
1639	-4.225487014
1640	-4.226149853
1641	-4.226609745
1642	-4.22679383
1643	-4.226966992
1644	-4.227900603
1645	-4.229619961
1646	-4.228083574
1647	-4.227744431
1648	-4.227767325
1649	-4.227842721
1650	-4.228709759
1651	-4.228535948
1652	-4.229959371
1653	-4.228891782
1654	-4.229565793
1655	-4.229453499
1656	-4.228575333
1657	-4.222616715
1658	-4.226732422
1659	-4.227508266
1660	-4.228484821
1661	-4.227868075
1662	-4.228301824
1663	-4.229057722
1664	-4.229226874
1665	-4.229836979
1666	-4.230083372
1667	-4.227176549
1668	-4.230576398
1669	-4.228449695
1670	-4.23101884
1671	-4.232421622
1672	-4.231319271
1673	-4.227352329
1674	-4.229215844
1675	-4.230050213
1676	-4.229742427
1677	-4.229843371
1678	-4.229275916
1679	-4.229424952
1680	-4.22827074
1681	-4.227634112
1682	-4.228406311
1683	-4.229379748
1684	-4.228822785
1685	-4.229815876
1686	-4.230495425
1687	-4.229568712
1688	-4.230103735
1689	-4.230582714
1690	-4.218202954
1691	-4.227218024
1692	-4.228904034
1693	-4.230150434
1694	-4.229825638
1695	-4.230176667
1696	-4.218855579
1697	-4.228254656
1698	-4.228899846
1699	-4.23034006
1700	-4.230824336
1701	-4.22380763
1702	-4.223867028
1703	-4.228972528
1704	-4.228200515
1705	-4.228941387
1706	-4.229725724
1707	-4.226942557
1708	-4.230008385
1709	-4.2184732
1710	-4.224544272
1711	-4.227747426
1712	-4.229309134
1713	-4.229931866
1714	-4.230897388
1715	-4.225337967
1716	-4.228351511
1717	-4.22956342
1718	-4.230411592
1719	-4.229481014
1720	-4.227420007
1721	-4.23021046
1722	-4.231045118
1723	-4.232395074
1724	-4.232097431
1725	-4.231940448
1726	-4.232022523
1727	-4.232915677
1728	-4.23210606
1729	-4.231832317
1730	-4.231481451
1731	-4.230994867
1732	-4.230792573
1733	-4.228804732
1734	-4.229647144
1735	-4.230743398
1736	-4.228876875
1737	-4.224357435
1738	-4.22846378
1739	-4.229850672
1740	-4.229898963
1741	-4.230820258
1742	-4.229987789
1743	-4.22338304
1744	-4.22611751
1745	-4.226926805
1746	-4.227813885
1747	-4.226164837
1748	-4.228260979
1749	-4.222036488
1750	-4.225086967
1751	-4.223716128
1752	-4.223416478
1753	-4.224836469
1754	-4.224305639
1755	-4.225649388
1756	-4.226019056
1757	-4.227843354
1758	-4.221539031
1759	-4.225462379
1760	-4.226600116
1761	-4.227010858
1762	-4.226929689
1763	-4.225975658
1764	-4.226501543
1765	-4.222292809
1766	-4.224163098
1767	-4.225116125
1768	-4.22350381
1769	-4.223446101
1770	-4.222101258
1771	-4.225264788
1772	-4.225615865
1773	-4.226008151
1774	-4.226526077
1775	-4.226554754
1776	-4.224551304
1777	-4.22611741
1778	-4.223081542
1779	-4.225801692
1780	-4.226808968
1781	-4.228265924
1782	-4.22914491
1783	-4.228911465
1784	-4.228123613
1785	-4.230539233
1786	-4.230868474
1787	-4.23118994
1788	-4.212799341
1789	-4.219739981
1790	-4.226001923
1791	-4.22585462
1792	-4.225474378
1793	-4.226634686
1794	-4.226828801
1795	-4.226178663
1796	-4.226199985
1797	-4.2271759
1798	-4.22701537
1799	-4.224834912
1800	-4.226786278
1801	-4.227209492
1802	-4.227551657
1803	-4.227696068
1804	-4.225469869
1805	-4.226260566
1806	-4.22718777
1807	-4.227271109
1808	-4.226561436
1809	-4.227441295
1810	-4.228399929
1811	-4.229218582
1812	-4.228921793
1813	-4.23006453
1814	-4.225998791
1815	-4.225096728
1816	-4.226605419
1817	-4.228621583
1818	-4.227194493
1819	-4.228073518
1820	-4.228802329
1821	-4.229491535
1822	-4.231121394
1823	-4.229879094
1824	-4.232938357
1825	-4.234365906
1826	-4.230046682
1827	-4.232592878
1828	-4.235159484
1829	-4.235414473
1830	-4.236353513
1831	-4.236326078
1832	-4.232687943
1833	-4.231878518
1834	-4.234234417
1835	-4.235223429
1836	-4.236034274
1837	-4.236668694
1838	-4.228857642
1839	-4.232982811
1840	-4.164607427
1841	-4.208044086
1842	-4.223790698
1843	-4.229857379
1844	-4.232021381
1845	-4.232816005
1846	-4.232809555
1847	-4.23310305
1848	-4.232682746
1849	-4.230966608
1850	-4.230675738
1851	-4.232700422
1852	-4.233517733
1853	-4.233831959
1854	-4.234000305
1855	-4.235062146
1856	-4.234849356
1857	-4.234700015
1858	-4.229361171
1859	-4.229459801
1860	-4.23102607
1861	-4.232708304
1862	-4.232933055
1863	-4.233681268
1864	-4.234694832
1865	-4.235630871
1866	-4.234563259
1867	-4.23382708
1868	-4.234445825
1869	-4.235716207
1870	-4.235417389
1871	-4.236549384
1872	-4.236637878
1873	-4.237127573
1874	-4.237026475
1875	-4.237884632
1876	-4.237856754
1877	-4.236983207
1878	-4.237607274
1879	-4.238664102
1880	-4.238889092
1881	-4.239909683
1882	-4.240899739
1883	-4.241787006
1884	-4.240864581
1885	-4.233036594
1886	-4.239070151
1887	-4.239958267
1888	-4.240422527
1889	-4.240698307
1890	-4.241522177
1891	-4.239571768
1892	-4.239999222
1893	-4.241274416
1894	-4.230939161
1895	-4.235407412
1896	-4.236588324
1897	-4.237681749
1898	-4.23779196
1899	-4.238569792
1900	-4.227247553
1901	-4.232663834
1902	-4.234924935
1903	-4.238064816
1904	-4.23946862
1905	-4.239500652
1906	-4.239184739
1907	-4.239378072
1908	-4.240538724
1909	-4.240738781
1910	-4.24182945
1911	-4.236408146
1912	-4.240788196
1913	-4.24188299
1914	-4.242245608
1915	-4.242412619
1916	-4.242751889
1917	-4.236818532
1918	-4.238946376
1919	-4.239041774
1920	-4.235703264
1921	-4.239386304
1922	-4.218693881
1923	-4.23247208
1924	-4.236163022
1925	-4.234615245
1926	-4.239552941
1927	-4.238740681
1928	-4.226508811
1929	-4.236567073
1930	-4.239406917
1931	-4.238361351
1932	-4.234239414
1933	-4.239775999
1934	-4.241949026
1935	-4.245479001
1936	-4.246354453
1937	-4.238295395
1938	-4.242983351
1939	-4.244838334
1940	-4.245197308
1941	-4.24552077
1942	-4.245492541
1943	-4.24602835
1944	-4.242736355
1945	-4.24124629
1946	-4.243396984
1947	-4.243911195
1948	-4.241738649
1949	-4.24189174
1950	-4.241981114
1951	-4.244239263
1952	-4.245069956
1953	-4.245728253
1954	-4.245252442
1955	-4.245364351
1956	-4.246593164
1957	-4.246810306
1958	-4.24728833
1959	-4.245087989
1960	-4.247052456
1961	-4.197843348
1962	-4.230420417
1963	-4.240825301
1964	-4.243691922
1965	-4.244195792
1966	-4.244050929
1967	-4.235071444
1968	-4.240991013
1969	-4.24194051
1970	-4.242110245
1971	-4.242888188
1972	-4.243881123
1973	-4.244119623
1974	-4.24542144
1975	-4.246058414
1976	-4.243717947
1977	-4.244551603
1978	-4.244730975
1979	-4.245174858
1980	-4.244677928
1981	-4.245359995
1982	-4.245126843
1983	-4.245244463
1984	-4.242863718
1985	-4.244732511
1986	-4.240349524
1987	-4.239938286
1988	-4.241277807
1989	-4.23204809
1990	-4.23563951
1991	-4.237208148
1992	-4.239854019
1993	-4.238659654
1994	-4.240817996
1995	-4.241553429
1996	-4.241536243
1997	-4.241780373
1998	-4.24242605
1999	-4.242400158
