iter	RMSEWithUncertainty
834	-3.898543807
835	-3.898753682
836	-3.898742302
837	-3.898993071
838	-3.899197007
839	-3.899191938
840	-3.899334325
841	-3.89960841
842	-3.899820747
843	-3.900225683
844	-3.900492413
845	-3.900702468
846	-3.90093814
847	-3.901198265
848	-3.901350924
849	-3.901238957
850	-3.901561813
851	-3.901876499
852	-3.902392033
853	-3.90239479
854	-3.902682635
855	-3.902950802
856	-3.903005375
857	-3.903362408
858	-3.903545387
859	-3.903935654
860	-3.904189173
861	-3.904411837
862	-3.905153659
863	-3.905247467
864	-3.905415296
865	-3.905859195
866	-3.905893075
867	-3.906011831
868	-3.906246093
869	-3.906397046
870	-3.906689619
871	-3.907842436
872	-3.908223251
873	-3.908394267
874	-3.908536694
875	-3.908932217
876	-3.90914999
877	-3.909266184
878	-3.909332888
879	-3.90954828
880	-3.909783657
881	-3.909990919
882	-3.910146994
883	-3.910296754
884	-3.911391496
885	-3.911605368
886	-3.911796882
887	-3.91211661
888	-3.912172369
889	-3.91226094
890	-3.912483294
891	-3.912650911
892	-3.912856465
893	-3.912630106
894	-3.912963738
895	-3.913166053
896	-3.913449179
897	-3.91396884
898	-3.91414972
899	-3.914342671
900	-3.914573135
901	-3.914577866
902	-3.915436072
903	-3.915529621
904	-3.9156088
905	-3.916127015
906	-3.916144153
907	-3.916213905
908	-3.916463005
909	-3.916832771
910	-3.917020818
911	-3.917280517
912	-3.917130257
913	-3.917378709
914	-3.917735088
915	-3.9180103
916	-3.918142302
917	-3.918434485
918	-3.918625518
919	-3.918988933
920	-3.919510956
921	-3.919687656
922	-3.91945946
923	-3.919229726
924	-3.919156906
925	-3.919368093
926	-3.919222483
927	-3.919545343
928	-3.920148755
929	-3.920227968
930	-3.920187341
931	-3.920355411
932	-3.920576459
933	-3.920731061
934	-3.92081706
935	-3.920920687
936	-3.920935941
937	-3.921070537
938	-3.921303038
939	-3.921501794
940	-3.922331724
941	-3.922777035
942	-3.923417724
943	-3.923606828
944	-3.923775055
945	-3.923899215
946	-3.924248401
947	-3.924500849
948	-3.924885517
949	-3.925909897
950	-3.926001672
