iter	RMSEWithUncertainty
1497	-2.683567781
1498	-2.683583167
1499	-2.683613458
1500	-2.683647101
1501	-2.683676178
1502	-2.683700851
1503	-2.683724995
1504	-2.683754693
1505	-2.683779722
1506	-2.683816976
1507	-2.683840071
1508	-2.683862836
1509	-2.683888188
1510	-2.683906309
1511	-2.683937632
1512	-2.683978351
1513	-2.68400755
1514	-2.684021176
1515	-2.684068508
1516	-2.684091021
1517	-2.684137574
1518	-2.684156726
1519	-2.684175819
1520	-2.684216599
1521	-2.68423078
1522	-2.684276298
1523	-2.684296
1524	-2.684331959
1525	-2.684375285
1526	-2.684404783
1527	-2.684424273
1528	-2.684465008
1529	-2.684490394
1530	-2.684515205
1531	-2.68452897
1532	-2.684553408
1533	-2.684571614
1534	-2.684596269
1535	-2.684630343
1536	-2.68465826
1537	-2.684675335
1538	-2.684702853
1539	-2.684709701
1540	-2.684742557
1541	-2.68476474
1542	-2.684788133
1543	-2.68480474
1544	-2.684815963
1545	-2.684843268
1546	-2.684858397
1547	-2.684903077
1548	-2.684946995
1549	-2.684960355
1550	-2.684973481
1551	-2.684991006
1552	-2.685016216
1553	-2.685033174
1554	-2.685065607
1555	-2.685097656
1556	-2.685117595
1557	-2.685145489
1558	-2.685173531
1559	-2.685196276
1560	-2.685235244
1561	-2.685262793
1562	-2.685305837
1563	-2.685340092
1564	-2.685366499
1565	-2.685391184
1566	-2.685403308
1567	-2.685429692
1568	-2.685468251
1569	-2.68551037
1570	-2.685534281
1571	-2.685545057
1572	-2.685572892
1573	-2.685605081
1574	-2.685626624
1575	-2.685642692
1576	-2.685657736
1577	-2.685683706
1578	-2.685719903
1579	-2.685754333
1580	-2.685775783
1581	-2.685790355
1582	-2.685812491
1583	-2.685848875
1584	-2.685872816
1585	-2.685903143
1586	-2.685926656
1587	-2.685979527
1588	-2.685992948
1589	-2.686016061
1590	-2.686032393
1591	-2.686055378
1592	-2.686076711
1593	-2.686088529
1594	-2.686125719
1595	-2.686138647
1596	-2.686168638
1597	-2.686185513
1598	-2.686220766
1599	-2.686233233
1600	-2.686266078
1601	-2.686298169
1602	-2.686317296
1603	-2.686339855
1604	-2.686356246
1605	-2.686369821
1606	-2.686395278
1607	-2.686415697
1608	-2.686429461
1609	-2.68645597
1610	-2.686486858
1611	-2.68650827
1612	-2.68652118
1613	-2.686534752
1614	-2.686547341
1615	-2.686577162
1616	-2.686598122
1617	-2.686622955
1618	-2.686642147
1619	-2.686658861
1620	-2.686682874
1621	-2.686698927
1622	-2.686723451
1623	-2.686743654
1624	-2.686767508
1625	-2.686787547
1626	-2.68680933
1627	-2.686821532
1628	-2.686856583
1629	-2.686864842
1630	-2.686877667
1631	-2.686891146
1632	-2.68690618
1633	-2.686929301
1634	-2.686940792
1635	-2.686955739
1636	-2.686967359
1637	-2.686979837
1638	-2.687019813
1639	-2.687040297
1640	-2.68705172
1641	-2.687087948
1642	-2.687103324
1643	-2.687121222
1644	-2.68715586
1645	-2.687190667
1646	-2.687215448
1647	-2.687226346
1648	-2.687251856
1649	-2.687263097
1650	-2.687281282
1651	-2.68731719
1652	-2.687331806
1653	-2.687343652
1654	-2.687358889
1655	-2.687381618
1656	-2.68742195
1657	-2.687441845
1658	-2.687478519
1659	-2.687497343
1660	-2.687513882
1661	-2.687528205
1662	-2.687543331
1663	-2.687570276
1664	-2.687585017
1665	-2.687603437
1666	-2.687617736
1667	-2.687639649
1668	-2.687663916
1669	-2.687684763
1670	-2.687706357
1671	-2.687728681
1672	-2.687758378
1673	-2.687770399
1674	-2.6877887
1675	-2.687822212
1676	-2.687841977
1677	-2.687866707
1678	-2.687878549
1679	-2.687893617
1680	-2.68793268
1681	-2.687976821
1682	-2.688000767
1683	-2.688039191
1684	-2.688072943
1685	-2.68809416
1686	-2.688119351
1687	-2.688131361
1688	-2.688158261
1689	-2.688189866
1690	-2.688202592
1691	-2.688233137
1692	-2.688258759
1693	-2.688282303
1694	-2.68831512
1695	-2.688335897
1696	-2.688347509
1697	-2.68837542
1698	-2.688390664
1699	-2.688412713
1700	-2.688423369
1701	-2.688438305
1702	-2.688473811
1703	-2.688508787
1704	-2.688535085
1705	-2.688549206
1706	-2.688582494
1707	-2.68859618
1708	-2.688612219
1709	-2.688633261
1710	-2.688651859
1711	-2.688663358
1712	-2.688683863
1713	-2.688698783
1714	-2.688719219
1715	-2.688737804
1716	-2.688780961
1717	-2.68879932
1718	-2.688834787
1719	-2.688853768
1720	-2.688882742
1721	-2.688901429
1722	-2.688921706
1723	-2.688947376
1724	-2.688985101
1725	-2.689014274
1726	-2.689033942
1727	-2.689062151
1728	-2.689080004
1729	-2.689107794
1730	-2.689121497
1731	-2.68914192
1732	-2.689159305
1733	-2.689171829
1734	-2.689190959
1735	-2.689214672
1736	-2.689246021
1737	-2.689263226
1738	-2.689298272
1739	-2.689324014
1740	-2.68936208
1741	-2.689370766
1742	-2.689393016
1743	-2.689413006
1744	-2.689431429
1745	-2.689462797
1746	-2.689484559
1747	-2.689508772
1748	-2.689523673
1749	-2.689539067
1750	-2.68957295
1751	-2.689585035
1752	-2.689607629
1753	-2.689625682
1754	-2.689659007
1755	-2.689672345
1756	-2.689688792
1757	-2.689721397
1758	-2.689737615
1759	-2.689764155
1760	-2.689783657
1761	-2.689799819
1762	-2.689819561
1763	-2.689828691
1764	-2.689858827
1765	-2.689876295
1766	-2.689896426
1767	-2.689912421
1768	-2.689929715
1769	-2.689956169
1770	-2.689987307
1771	-2.690004061
1772	-2.690027594
1773	-2.690047182
1774	-2.690064706
1775	-2.690083568
1776	-2.690096635
1777	-2.690125796
1778	-2.690148385
1779	-2.690161157
1780	-2.690180237
1781	-2.690190901
1782	-2.690209887
1783	-2.690225662
1784	-2.690240009
1785	-2.69025589
1786	-2.690271441
1787	-2.690293195
1788	-2.690308529
1789	-2.690334464
1790	-2.690348458
1791	-2.690376617
1792	-2.690384824
1793	-2.690411593
1794	-2.690439305
1795	-2.690450693
1796	-2.690477245
1797	-2.69049277
1798	-2.690514132
1799	-2.69054117
1800	-2.690565655
1801	-2.690589732
1802	-2.690608537
1803	-2.690645098
1804	-2.69065733
1805	-2.69067249
1806	-2.690705467
1807	-2.690733863
1808	-2.690757478
1809	-2.690783225
1810	-2.690811357
1811	-2.690834374
1812	-2.690865906
1813	-2.690885231
1814	-2.690903278
1815	-2.690918508
1816	-2.690954417
1817	-2.690964429
1818	-2.690990161
1819	-2.691021047
1820	-2.69104461
1821	-2.691069248
1822	-2.691081152
1823	-2.691089813
1824	-2.691125102
1825	-2.691143517
1826	-2.691164245
1827	-2.691188348
1828	-2.69121518
1829	-2.691226779
1830	-2.691244932
1831	-2.691260259
1832	-2.691290477
1833	-2.691308981
1834	-2.691339192
1835	-2.691365716
1836	-2.691389853
1837	-2.691413921
1838	-2.691432396
1839	-2.691462101
1840	-2.691479907
1841	-2.691491218
1842	-2.691506157
1843	-2.691540721
1844	-2.691553909
1845	-2.691587914
1846	-2.691602929
1847	-2.691633042
1848	-2.691650053
1849	-2.691668033
1850	-2.691684438
1851	-2.691702619
1852	-2.691731441
1853	-2.691747319
1854	-2.691777885
1855	-2.691807799
1856	-2.691833275
1857	-2.691850712
1858	-2.691876101
1859	-2.691915541
1860	-2.691930159
1861	-2.691957385
1862	-2.691987902
1863	-2.692002256
1864	-2.692020845
1865	-2.692026389
1866	-2.692053298
1867	-2.692081358
1868	-2.692119311
1869	-2.692130311
1870	-2.69214704
1871	-2.692194651
1872	-2.692205829
1873	-2.692219753
1874	-2.692246254
1875	-2.692261775
1876	-2.692277045
1877	-2.692299365
1878	-2.692316991
1879	-2.692333737
1880	-2.692352113
1881	-2.692362285
1882	-2.692373094
1883	-2.69239623
1884	-2.692413402
1885	-2.692426752
1886	-2.692452546
1887	-2.692474056
1888	-2.69250372
1889	-2.692546171
1890	-2.69256479
1891	-2.692591065
1892	-2.692604591
1893	-2.692635687
1894	-2.692667303
1895	-2.692683973
1896	-2.69269452
1897	-2.692716997
1898	-2.692746878
1899	-2.69276739
1900	-2.69277842
1901	-2.692794799
1902	-2.692809552
1903	-2.692816756
1904	-2.692830452
1905	-2.69284125
1906	-2.692854132
1907	-2.69287866
1908	-2.692892616
1909	-2.692919393
1910	-2.692937232
1911	-2.692948997
1912	-2.692970889
1913	-2.692981013
1914	-2.693001694
1915	-2.69302796
1916	-2.693042026
1917	-2.693056896
1918	-2.693074391
1919	-2.693089873
1920	-2.69311849
1921	-2.693131115
1922	-2.69314822
1923	-2.693173209
1924	-2.693190071
1925	-2.693217885
1926	-2.693235537
1927	-2.693250195
1928	-2.693266555
1929	-2.69329676
1930	-2.693320898
1931	-2.693336027
1932	-2.693347637
1933	-2.693362047
1934	-2.693392849
1935	-2.69341064
1936	-2.693424045
1937	-2.693439264
1938	-2.69345485
1939	-2.693470458
1940	-2.693492643
1941	-2.69352446
1942	-2.693546441
1943	-2.693563578
1944	-2.693586322
1945	-2.693614075
1946	-2.69362749
1947	-2.693660624
1948	-2.693684785
1949	-2.693708945
1950	-2.693736401
1951	-2.693769201
1952	-2.693783271
1953	-2.693805238
1954	-2.693842382
1955	-2.69385702
1956	-2.693876617
1957	-2.693898995
1958	-2.693925091
1959	-2.693948995
1960	-2.693960718
1961	-2.693988437
1962	-2.694005185
1963	-2.694021949
1964	-2.694034864
1965	-2.69407721
1966	-2.694085652
1967	-2.694105804
1968	-2.69411836
1969	-2.694134816
1970	-2.694154634
1971	-2.694177349
1972	-2.694226966
1973	-2.694235307
1974	-2.694259248
1975	-2.694275265
1976	-2.694291851
1977	-2.694302437
1978	-2.694325842
1979	-2.694339757
1980	-2.694371762
1981	-2.694379922
1982	-2.694411352
1983	-2.694439539
1984	-2.694451567
1985	-2.694474009
1986	-2.694483454
1987	-2.694502378
1988	-2.694516617
1989	-2.694538161
1990	-2.694562149
1991	-2.694574177
1992	-2.694592011
1993	-2.694605853
1994	-2.694629499
1995	-2.694643058
1996	-2.694668933
1997	-2.694681052
1998	-2.694705296
1999	-2.694732876
