iter	RMSEWithUncertainty
819	-4.218985921
820	-4.219675723
821	-4.219876981
822	-4.221074129
823	-4.22142567
824	-4.221502521
825	-4.222434367
826	-4.223119549
827	-4.223804354
828	-4.224055524
829	-4.224693361
830	-4.225034664
831	-4.225118289
832	-4.225005159
833	-4.224608894
834	-4.224746257
835	-4.224365838
836	-4.225379221
837	-4.225722165
838	-4.226080347
839	-4.226086758
840	-4.22635285
841	-4.226388556
842	-4.22696112
843	-4.227134823
844	-4.227331508
845	-4.227184403
846	-4.227685669
847	-4.22826296
848	-4.228316352
849	-4.228536332
850	-4.228084323
851	-4.228565566
852	-4.22887265
853	-4.228672467
854	-4.22881399
855	-4.22997883
856	-4.230295269
857	-4.230393502
858	-4.230823191
859	-4.230963461
860	-4.230875727
861	-4.230864519
862	-4.231508842
863	-4.231093591
864	-4.231494998
865	-4.232427116
866	-4.233379005
867	-4.233814373
868	-4.233790031
869	-4.233913306
870	-4.23444484
871	-4.235395033
872	-4.23599071
873	-4.234676635
874	-4.235052786
875	-4.235129903
876	-4.235250561
877	-4.236066717
878	-4.236460819
879	-4.236059817
880	-4.235964411
881	-4.236055718
882	-4.236401087
883	-4.237074378
884	-4.237349218
885	-4.237835834
886	-4.238331962
887	-4.238427036
888	-4.238553118
889	-4.239075567
890	-4.239282246
891	-4.239838074
892	-4.240674328
893	-4.239918408
894	-4.240789059
895	-4.241555003
896	-4.242168835
897	-4.242681735
898	-4.242506384
899	-4.242481602
900	-4.242494376
901	-4.24307597
902	-4.243889503
903	-4.244331668
904	-4.244449982
905	-4.242858299
906	-4.243578734
907	-4.244540963
908	-4.245007399
909	-4.245573618
910	-4.245835441
911	-4.24634476
912	-4.246585806
913	-4.246747308
914	-4.246366987
915	-4.246849554
916	-4.247349268
917	-4.247715232
918	-4.247818593
919	-4.248022325
920	-4.247248697
921	-4.248111518
922	-4.248552083
923	-4.248757612
924	-4.249118763
925	-4.24988938
926	-4.250009916
927	-4.25026868
928	-4.250120969
929	-4.250659297
930	-4.250108959
931	-4.250574883
932	-4.249359672
933	-4.250191117
934	-4.250677405
935	-4.251087678
936	-4.252025806
937	-4.252716648
938	-4.253261797
939	-4.253289822
940	-4.253510971
941	-4.253829996
942	-4.254178101
943	-4.254741297
944	-4.255393445
945	-4.255572184
946	-4.256170388
947	-4.25624898
948	-4.256292857
949	-4.256327446
950	-4.256558887
951	-4.256343321
952	-4.255555922
953	-4.255777397
954	-4.255900899
955	-4.255242482
956	-4.255683469
957	-4.255747322
958	-4.256022635
959	-4.256165904
960	-4.256654238
961	-4.257339362
962	-4.257393873
963	-4.255585157
964	-4.256786565
965	-4.257351374
966	-4.257926983
967	-4.258160565
968	-4.259155581
969	-4.25957862
970	-4.259666466
971	-4.260249042
972	-4.26120134
973	-4.260950307
974	-4.261208944
975	-4.261161591
976	-4.26166388
977	-4.262205165
978	-4.261209022
979	-4.261487391
980	-4.262160834
981	-4.262394363
982	-4.262430329
983	-4.262999875
984	-4.263553913
985	-4.264079332
986	-4.264044092
987	-4.264973063
988	-4.265747154
989	-4.266037927
990	-4.266038728
991	-4.266139598
992	-4.266643188
993	-4.266904619
994	-4.267160196
995	-4.266951462
996	-4.267326045
997	-4.267703978
998	-4.267652617
999	-4.267451592
