iter	Passed	Remaining
600	3930	2609
601	3937	2603
602	3943	2596
603	3950	2589
604	3956	2583
605	3963	2576
606	3970	2570
607	3976	2563
608	3984	2557
609	3990	2551
610	3997	2545
611	4004	2538
612	4011	2532
613	4018	2526
614	4027	2521
615	4037	2516
616	4046	2511
617	4052	2504
618	4060	2499
619	4067	2492
620	4074	2486
621	4081	2480
622	4089	2474
623	4096	2468
624	4103	2461
625	4110	2455
626	4118	2449
627	4126	2444
628	4133	2437
629	4140	2431
630	4146	2425
631	4154	2419
632	4161	2412
633	4169	2406
634	4176	2400
635	4184	2394
636	4191	2388
637	4199	2382
638	4206	2376
639	4215	2370
640	4222	2364
641	4230	2358
642	4237	2352
643	4245	2346
644	4252	2340
645	4260	2334
646	4267	2328
647	4275	2322
648	4282	2316
649	4291	2310
650	4298	2304
651	4306	2298
652	4313	2292
653	4321	2286
654	4328	2280
655	4337	2274
656	4344	2268
657	4352	2262
658	4359	2255
659	4368	2250
660	4375	2244
661	4383	2238
662	4392	2232
663	4400	2226
664	4408	2221
665	4417	2215
666	4427	2210
667	4436	2204
668	4448	2200
669	4457	2195
670	4464	2188
671	4472	2182
672	4478	2176
673	4486	2170
674	4493	2163
675	4501	2157
676	4508	2151
677	4516	2145
678	4524	2138
679	4532	2132
680	4539	2126
681	4547	2120
682	4555	2114
683	4563	2108
684	4570	2101
685	4579	2096
686	4587	2090
687	4595	2083
688	4602	2077
689	4611	2071
690	4619	2065
691	4627	2059
692	4636	2053
693	4643	2047
694	4651	2041
695	4659	2035
696	4667	2029
697	4676	2023
698	4685	2017
699	4693	2011
700	4702	2005
701	4708	1998
702	4717	1992
703	4724	1986
704	4731	1979
705	4738	1973
706	4746	1967
707	4753	1960
708	4761	1954
709	4767	1947
710	4776	1941
711	4783	1934
712	4791	1928
713	4797	1921
714	4806	1915
715	4813	1909
716	4821	1903
717	4828	1896
718	4840	1891
719	4850	1886
720	4858	1880
721	4866	1873
722	4873	1867
723	4881	1860
724	4888	1854
725	4896	1848
726	4903	1841
727	4911	1835
728	4918	1828
729	4926	1821
730	4933	1815
731	4942	1809
732	4949	1802
733	4957	1796
734	4965	1790
735	4973	1783
736	4980	1777
737	4988	1770
738	4996	1764
739	5005	1758
740	5012	1752
741	5021	1745
742	5028	1739
743	5036	1732
744	5042	1726
745	5051	1719
746	5057	1712
747	5065	1706
748	5071	1699
749	5079	1693
750	5087	1686
751	5097	1681
752	5105	1674
753	5113	1668
754	5120	1661
755	5128	1655
756	5135	1648
757	5143	1642
758	5149	1635
759	5157	1628
760	5163	1621
761	5171	1615
762	5178	1608
763	5187	1602
764	5194	1595
765	5203	1589
766	5209	1582
767	5218	1576
768	5224	1569
769	5232	1563
770	5239	1556
771	5252	1551
772	5262	1545
773	5270	1539
774	5279	1532
775	5285	1525
776	5297	1520
777	5308	1514
778	5316	1508
779	5326	1502
780	5334	1495
781	5343	1489
782	5350	1482
783	5358	1476
784	5367	1470
785	5374	1463
786	5382	1456
787	5389	1450
788	5397	1443
789	5405	1436
790	5414	1430
791	5421	1423
792	5429	1417
793	5436	1410
794	5445	1404
795	5452	1397
796	5461	1390
797	5468	1384
798	5476	1377
