iter	RMSEWithUncertainty
393	-3.504394558
394	-3.504644231
395	-3.505064286
396	-3.504518656
397	-3.504917743
398	-3.50529452
399	-3.505547821
400	-3.50594491
401	-3.506223
402	-3.507814915
403	-3.508241067
404	-3.509078464
405	-3.508969094
406	-3.508972763
407	-3.509410616
408	-3.509778097
409	-3.510018453
410	-3.510236066
411	-3.510505161
412	-3.510884077
413	-3.511643134
414	-3.511870778
415	-3.512086182
416	-3.512373781
417	-3.512526925
418	-3.512875485
419	-3.514244789
420	-3.51430044
421	-3.514631593
422	-3.514799826
423	-3.514977196
424	-3.515308614
425	-3.51554862
426	-3.515885084
427	-3.516258076
428	-3.516700948
429	-3.517020472
430	-3.516791479
431	-3.5170086
432	-3.517392489
433	-3.517568162
434	-3.517815304
435	-3.517903282
436	-3.518362561
437	-3.518574821
438	-3.518694152
439	-3.518929456
440	-3.519212977
441	-3.519541234
442	-3.5195725
443	-3.51969519
444	-3.519981442
445	-3.520133311
446	-3.520377116
447	-3.520722231
448	-3.521049843
449	-3.521251833
450	-3.521671168
451	-3.522223114
452	-3.522474949
453	-3.522560505
454	-3.522762311
455	-3.522851798
456	-3.522747475
457	-3.522701776
458	-3.522991975
459	-3.523594463
460	-3.523893817
461	-3.52430903
462	-3.524542175
463	-3.524739675
464	-3.525366593
465	-3.525451194
466	-3.525816209
467	-3.525956663
468	-3.526238368
469	-3.52654035
470	-3.526944759
471	-3.526842
472	-3.527159817
473	-3.527459239
474	-3.52782126
475	-3.527993723
476	-3.528079842
477	-3.528302915
478	-3.528606725
479	-3.528825551
480	-3.528967209
481	-3.529349477
482	-3.529420968
483	-3.530171895
484	-3.530217651
485	-3.530420905
486	-3.530457025
487	-3.530793044
488	-3.53126767
489	-3.531424679
490	-3.531627412
491	-3.532093659
492	-3.53247508
493	-3.532886009
494	-3.533143517
495	-3.533603931
496	-3.533830587
497	-3.534164642
498	-3.534428716
499	-3.534500894
500	-3.534626438
501	-3.534890804
502	-3.535410133
503	-3.535748045
504	-3.535917307
505	-3.536468501
506	-3.536620552
507	-3.536492897
508	-3.536641906
509	-3.536776589
510	-3.536971164
511	-3.537575708
512	-3.537389236
513	-3.537767661
514	-3.538152296
515	-3.538459109
516	-3.538941048
517	-3.539062802
518	-3.539139427
519	-3.539394164
520	-3.540242585
521	-3.540485352
522	-3.540632599
523	-3.540677373
524	-3.540979335
525	-3.541132841
526	-3.541697775
527	-3.541858584
528	-3.542094661
529	-3.542283572
530	-3.542776584
531	-3.542847403
532	-3.543208516
533	-3.542663437
534	-3.543068321
535	-3.543214529
536	-3.543523578
537	-3.543913072
538	-3.544084672
539	-3.543907731
540	-3.543861212
541	-3.543977422
542	-3.544330094
543	-3.544870319
544	-3.545029663
545	-3.544968694
546	-3.545035227
547	-3.545386558
548	-3.54567097
549	-3.545848439
550	-3.546296923
551	-3.546560745
552	-3.546731502
553	-3.547000627
554	-3.547210654
555	-3.547196711
556	-3.547229081
557	-3.547589302
558	-3.547900639
559	-3.548174172
560	-3.548177381
561	-3.54852445
562	-3.548661882
563	-3.54900712
564	-3.54909901
565	-3.549328427
566	-3.549481106
567	-3.549544713
568	-3.549804233
569	-3.550177056
570	-3.550505048
571	-3.550443548
572	-3.551030861
573	-3.551860196
574	-3.552064351
575	-3.551890753
576	-3.552361176
577	-3.552405564
578	-3.552570672
579	-3.552848749
580	-3.552694406
581	-3.552872013
582	-3.553025643
583	-3.553162237
584	-3.553399607
585	-3.553535601
586	-3.553361109
587	-3.553496552
588	-3.553733665
589	-3.554085519
590	-3.554347716
591	-3.554483644
592	-3.55445021
593	-3.554594219
594	-3.554971167
595	-3.555729264
596	-3.556044897
597	-3.556299507
598	-3.556415042
599	-3.556654488
600	-3.556593395
601	-3.556791665
602	-3.556822409
603	-3.557052763
604	-3.557220079
605	-3.557346878
